# category, feature_name, length-scale
embeddings	Emb_dimension_256	0.05352544512843744	
embeddings	Emb_dimension_107	0.0588305501710438	
embeddings	Emb_dimension_19	0.07290001404719455	
embeddings	Emb_dimension_250	0.07633113274688107	
embeddings	Emb_dimension_248	0.07884645838918834	
embeddings	Emb_dimension_222	0.08535291272617761	
embeddings	Emb_dimension_197	0.08808268096690978	
embeddings	Emb_dimension_212	0.09403648734431219	
embeddings	Emb_dimension_115	0.10486863000319195	
embeddings	Emb_dimension_180	0.12439342361262684	
embeddings	Emb_dimension_80	0.13085450616126357	
embeddings	Emb_dimension_244	0.13093471170473747	
embeddings	Emb_dimension_101	0.131318402621213	
embeddings	Emb_dimension_132	0.1322110073883103	
embeddings	Emb_dimension_173	0.14364455087804767	
embeddings	Emb_dimension_224	0.1494753003648295	
embeddings	Emb_dimension_86	0.16295882889693672	
embeddings	Emb_dimension_285	0.16339988933097319	
embeddings	Emb_dimension_217	0.16647266402980293	
embeddings	Emb_dimension_166	0.170867263981349	
embeddings	Emb_dimension_291	0.17297968104258377	
embeddings	Emb_dimension_27	0.18286745057377807	
embeddings	Emb_dimension_267	0.18797558902177536	
embeddings	Emb_dimension_156	0.18831749428366595	
embeddings	Emb_dimension_111	0.18989298806003688	
embeddings	Emb_dimension_61	0.19390580205334665	
embeddings	Emb_dimension_40	0.20293329318888167	
embeddings	Emb_dimension_290	0.20298581629833037	
embeddings	Emb_dimension_241	0.2039073441038638	
embeddings	Emb_dimension_284	0.20706895932208172	
embeddings	Emb_dimension_116	0.21299252686050485	
embeddings	Emb_dimension_36	0.21861100294217642	
embeddings	Emb_dimension_54	0.21922405518950894	
embeddings	Emb_dimension_89	0.22313285746381548	
embeddings	Emb_dimension_60	0.22469481862704543	
embeddings	Emb_dimension_192	0.23436845808759496	
embeddings	Emb_dimension_85	0.23915675324694433	
embeddings	Emb_dimension_168	0.23977052282825714	
embeddings	Emb_dimension_205	0.24751289526243012	
embeddings	Emb_dimension_265	0.24780482849611296	
embeddings	Emb_dimension_20	0.2521524547347232	
embeddings	Emb_dimension_294	0.25586196145931683	
embeddings	Emb_dimension_211	0.25828940299351805	
embeddings	Emb_dimension_282	0.26040395646032005	
embeddings	Emb_dimension_165	0.2611677843738495	
embeddings	Emb_dimension_191	0.26271786723120694	
embeddings	Emb_dimension_152	0.2632396928461624	
embeddings	Emb_dimension_235	0.26534340322006905	
embeddings	Emb_dimension_130	0.265875511373958	
embeddings	Emb_dimension_7	0.26612926051176616	
embeddings	Emb_dimension_105	0.273063754073429	
embeddings	Emb_dimension_226	0.27715278886137856	
embeddings	Emb_dimension_245	0.2797408450253794	
embeddings	Emb_dimension_10	0.2830641779083275	
embeddings	Emb_dimension_122	0.2842201636319223	
embeddings	Emb_dimension_114	0.28544871625447493	
embeddings	Emb_dimension_172	0.28812340052246094	
embeddings	Emb_dimension_43	0.2986962523787627	
embeddings	Emb_dimension_49	0.3014904331757951	
embeddings	Emb_dimension_133	0.3226116353967349	
embeddings	Emb_dimension_118	0.3233296237709925	
embeddings	Emb_dimension_66	0.323650088313484	
embeddings	Emb_dimension_279	0.32602207028969415	
embeddings	Emb_dimension_121	0.32907290267667494	
embeddings	Emb_dimension_271	0.3293202942123164	
embeddings	Emb_dimension_16	0.3293966953296015	
embeddings	Emb_dimension_38	0.3320484286977916	
embeddings	Emb_dimension_155	0.3410264339729041	
embeddings	Emb_dimension_87	0.3410477402003676	
embeddings	Emb_dimension_70	0.3426461570952768	
embeddings	Emb_dimension_63	0.3474067651438802	
embeddings	Emb_dimension_48	0.34745509605332664	
embeddings	Emb_dimension_296	0.35126527698630755	
embeddings	Emb_dimension_113	0.35289618168515585	
embeddings	Emb_dimension_220	0.38085445335597257	
embeddings	Emb_dimension_181	0.3907735229578602	
embeddings	Emb_dimension_277	0.3932980021117432	
embeddings	Emb_dimension_140	0.3967520814569994	
embeddings	Emb_dimension_171	0.39974440118257853	
embeddings	Emb_dimension_9	0.402068001124903	
embeddings	Emb_dimension_104	0.4063813108696636	
embeddings	Emb_dimension_124	0.4074991238361772	
embeddings	Emb_dimension_257	0.40880149916322334	
embeddings	Emb_dimension_229	0.4160851072204695	
embeddings	Emb_dimension_251	0.4266900815519514	
embeddings	Emb_dimension_230	0.4365164899149138	
embeddings	Emb_dimension_218	0.4445372717966934	
embeddings	Emb_dimension_17	0.45013095913021184	
embeddings	Emb_dimension_59	0.45054162085441946	
embeddings	Emb_dimension_28	0.45101803531222845	
embeddings	Emb_dimension_227	0.46360897121855693	
embeddings	Emb_dimension_99	0.4679247556760971	
embeddings	Emb_dimension_55	0.468731377078944	
embeddings	Emb_dimension_96	0.4783547919222133	
embeddings	Emb_dimension_24	0.4850076683789597	
embeddings	Emb_dimension_216	0.49524924793322506	
embeddings	Emb_dimension_232	0.4955563596783867	
embeddings	Emb_dimension_163	0.499491076031924	
embeddings	Emb_dimension_150	0.5031704774147383	
embeddings	Emb_dimension_144	0.5243488527313022	
embeddings	Emb_dimension_177	0.5264588992202935	
embeddings	Emb_dimension_243	0.5324972224615011	
embeddings	Emb_dimension_158	0.5425502938796385	
embeddings	Emb_dimension_297	0.5559235264494982	
embeddings	Emb_dimension_79	0.5589302642094202	
embeddings	Emb_dimension_170	0.566737644017628	
embeddings	Emb_dimension_202	0.5766308526229981	
embeddings	Emb_dimension_249	0.5768342885355519	
embeddings	Emb_dimension_193	0.5837882532465347	
embeddings	Emb_dimension_83	0.5852885713042362	
embeddings	Emb_dimension_164	0.611253073698385	
embeddings	Emb_dimension_237	0.631367661368624	
embeddings	Emb_dimension_179	0.6355496310262294	
embeddings	Emb_dimension_252	0.6490274769627811	
embeddings	Emb_dimension_274	0.6920801514470364	
embeddings	Emb_dimension_186	0.7098976749957272	
embeddings	Emb_dimension_98	0.7209807536001285	
embeddings	Emb_dimension_204	0.7237079850101975	
embeddings	Emb_dimension_65	0.7243593530683033	
embeddings	Emb_dimension_288	0.7310856778657429	
