# category, feature_name, length-scale
dep. tree	ProductionRule_S->NP,VP,.,	0.9838275496211163	
dep. tree	ProductionRule_S->NP,VP,	0.9933962283716073	
dep. tree	ProductionRule_SBAR->IN,S,	0.9942254005697737	
dep. tree	ProductionRule_NP->DT,NNS,	0.9961645094047163	
dep. tree	ProductionRule_NP->JJ,NN,	0.9968095686185193	
dep. tree	ProductionRule_VP->VBZ,SBAR,	0.9978289014775452	
dep. tree	ProductionRule_VP->VBZ,NP,	0.9979801929060297	
dep. tree	ProductionRule_NP->PRP$,NN,	0.998176843630258	
dep. tree	ProductionRule_VP->MD,VP,	0.9981959138116693	
dep. tree	ProductionRule_PP->TO,NP,	0.9983803903548608	
dep. tree	ProductionRule_VP->VBP,S,	0.9985530619464719	
dep. tree	ProductionRule_VP->VBG,NP,	0.9985878517264856	
dep. tree	ProductionRule_SBAR->WHADVP,S,	0.9986733516623268	
dep. tree	ProductionRule_VP->VBP,ADJP,	0.9990081989793663	
dep. tree	ProductionRule_ADJP->JJ,PP,	0.9990565122014058	
dep. tree	ProductionRule_VP->VBZ,VP,	0.9992646102106133	
dep. tree	ProductionRule_NP->DT,ADJP,NN,	0.9992938763481022	
dep. tree	ProductionRule_VP->VBP,VP,	0.9992956491022942	
dep. tree	ProductionRule_VP->VP,CC,VP,	0.999376979564725	
dep. tree	ProductionRule_NP->NN,NNS,	0.9994241278982688	
dep. tree	ProductionRule_ADJP->JJ,S,	0.9994334522033117	
dep. tree	ProductionRule_VP->VB,PP,	0.9994712027344357	
dep. tree	ProductionRule_ADJP->JJ,SBAR,	0.9994838811423373	
dep. tree	ProductionRule_ADJP->RB,JJ,	0.9994929618635037	
dep. tree	ProductionRule_VP->VB,SBAR,	0.9995044665288529	
dep. tree	ProductionRule_S->NP,ADVP,VP,	0.9995324301770335	
dep. tree	ProductionRule_VP->VBZ,PP,	0.9995531542418198	
dep. tree	ProductionRule_VP->VB,NP,SBAR,	0.9995694813943063	
dep. tree	ProductionRule_S->PP,NP,VP,.,	0.9995839899900318	
dep. tree	ProductionRule_PP->IN,S,	0.9996000911993211	
dep. tree	ProductionRule_NP->NNP,CC,NNP,	0.9996447896328218	
dep. tree	ProductionRule_VP->VBD,NP,	0.9996499925294511	
dep. tree	ProductionRule_VP->VBZ,ADJP,PP,	0.9996519230213735	
dep. tree	ProductionRule_NP->NP,PP,SBAR,	0.9996643394751541	
dep. tree	ProductionRule_VP->VBD,NP,S,	0.9996949291394542	
dep. tree	ProductionRule_VP->VBZ,RB,VP,	0.9997090256167609	
dep. tree	ProductionRule_NP->PRP$,NNS,	0.9997121912515858	
dep. tree	ProductionRule_S->NP,VP,:,	0.9997159825343114	
dep. tree	ProductionRule_VP->VBP,RB,VP,	0.9997194324767773	
dep. tree	ProductionRule_VP->VBZ,ADJP,	0.9997221747570706	
dep. tree	ProductionRule_UCP->NP,CC,S,	0.9997606093525512	
dep. tree	ProductionRule_VP->VBP,NP,	0.9997666280601828	
dep. tree	ProductionRule_S->FRAG,:,S,.,	0.9997718965871102	
dep. tree	ProductionRule_FRAG->ADJP,,,NP,	0.9997718965871102	
dep. tree	ProductionRule_ADVP->JJR,IN,	0.9997718965871102	
dep. tree	ProductionRule_NP->CD,JJR,NN,	0.9997718965871102	
dep. tree	ProductionRule_VP->VBP,NP,UCP,	0.9997718965871102	
dep. tree	ProductionRule_VP->VB,RB,VP,	0.9997718965871102	
dep. tree	ProductionRule_VP->VBZ,RB,NP,	0.9997736469776117	
dep. tree	ProductionRule_VP->MD,RB,	0.9997800540305515	
dep. tree	ProductionRule_ADJP->ADVP,JJ,	0.9998024504145977	
dep. tree	ProductionRule_NP->PRP$,JJ,NN,	0.9998102591001694	
dep. tree	ProductionRule_VP->VBZ,PP,SBAR,	0.9998156596288184	
dep. tree	ProductionRule_VP->VB,VP,	0.9998182185552357	
dep. tree	ProductionRule_NP->FW,FW,	0.999821131976437	
dep. tree	ProductionRule_VP->VBG,PP,	0.999823711745751	
dep. tree	ProductionRule_NP->DT,JJ,NNS,	0.9998249229703631	
dep. tree	ProductionRule_VP->VB,NP,PP,	0.9998271878274104	
